"ID"	"logFC"	"P.Value"
"A_55_P2024327"	"0.1768500022"	"0.000142869"
"A_55_P2159299"	"0.0983143073"	"0.157650939"
"A_52_P533198"	"0.3367812059"	"5.09509135457952E-007"
"A_55_P2132697"	"1.7547018585"	"2.97369108821501E-012"
"A_55_P2103452"	"1.1271798531"	"2.10748475528358E-013"
"A_30_P01033218"	"0.4976120104"	"0.2680634936"
"A_55_P2100065"	"0.1023262735"	"0.0151439889"
"A_30_P01030585"	"0.3543370357"	"0.5695051721"
"A_55_P2217598"	"0.1610522719"	"0.1617768555"
"A_30_P01021300"	"0.137409817"	"0.6787967863"
"A_51_P198411"	"0.0228602316"	"0.3921770466"
"A_51_P129317"	"0.0683186227"	"0.0159759617"
"A_66_P101835"	"0.2570428802"	"0.7066785362"
"A_30_P01026223"	"0.2362288445"	"0.1739627509"
"A_30_P01022804"	"0.4700104794"	"0.7159996161"
"A_55_P2113758"	"0.3230444348"	"0.4260813771"
"A_52_P424767"	"0.1289710796"	"0.4089569325"
"A_66_P107174"	"0.1287278658"	"0.5298401292"
"A_55_P2046910"	"0.189667307"	"0.2205682061"
"A_55_P1997145"	"0.0996460148"	"0.1614146086"
"A_55_P2168321"	"0.066923461"	"0.4244298376"
"A_30_P01031758"	"0.1301307575"	"0.196820205"
"A_30_P01030078"	"0.6968221481"	"0.5552722089"
"A_30_P01031590"	"0.2935464021"	"0.1963865957"
"A_55_P2054097"	"0.343382997"	"0.0339108899"
"A_55_P2013499"	"0.0675713435"	"0.9853467047"
"A_30_P01033650"	"0.0881022321"	"0.7427344088"
"A_30_P01028712"	"0.4852146755"	"0.1355367524"
"A_55_P1970693"	"0.2515632092"	"0.154027072"
"A_30_P01032260"	"0.0575027093"	"0.6986124295"
"A_30_P01027750"	"0.303529152"	"0.0513395284"
"A_51_P118763"	"0.0420631902"	"0.3357477854"
"A_51_P378576"	"0.1734509901"	"0.3222161043"
"A_30_P01021682"	"0.1912817438"	"0.0067316081"
"A_30_P01033450"	"0.208185652"	"0.182795869"
"A_55_P2142695"	"0.1425835289"	"0.2939051373"
"A_30_P01022605"	"0.115710199"	"0.2293472576"
"A_30_P01032129"	"0.0672870319"	"0.7209268464"
"A_66_P107256"	"0.1082951364"	"0.7653802135"
"A_52_P502849"	"0.1755976615"	"0.2554745867"
"A_30_P01030287"	"0.2726625828"	"0.2752335675"
"A_55_P2156370"	"0.0339764128"	"0.6783967448"
"A_51_P209518"	"0.5625840534"	"0.0002053605"
"A_51_P353592"	"0.0453638999"	"0.0092906895"
"A_30_P01030147"	"0.0515735409"	"0.2302999568"
"A_55_P2183940"	"0.1766928755"	"0.3344974273"
"A_55_P2044627"	"0.0481789658"	"0.3294230068"
"A_30_P01024111"	"0.4057394406"	"0.3488993293"
"A_55_P1958961"	"0.1081806934"	"0.5269733787"
"A_52_P668478"	"0.0959792769"	"0.3001066185"
"A_55_P2098609"	"0.2033494357"	"0.1978784187"
"A_55_P2076861"	"0.2266667039"	"0.0255335396"
"A_30_P01032677"	"0.0922975286"	"0.3802686507"
"A_30_P01025386"	"0.1678023876"	"0.3272474929"
"A_51_P101075"	"0.0292635497"	"0.0091508749"
"A_51_P102518"	"0.7260740049"	"0.3394416286"
"A_55_P2058557"	"0.0767242643"	"0.5385488357"
"A_55_P2068096"	"0.4882474261"	"0.0004685405"
"A_55_P2007510"	"0.0615595873"	"0.0002903566"
"A_55_P2101431"	"0.0616683762"	"0.4004153283"
"A_51_P211765"	"0.1939371163"	"0.1053028573"
"A_55_P2105878"	"0.1273989141"	"0.5135753883"
"A_30_P01022291"	"0.2826353743"	"0.0838147991"
"A_30_P01023888"	"0.0487811862"	"0.0401690167"
"A_55_P2120897"	"0.1421121748"	"0.1553905629"
"A_55_P2122619"	"0.3579491144"	"1.07865062401926E-006"
"A_55_P1953663"	"0.179387405"	"0.0448917821"
"A_55_P1983553"	"0.1892546959"	"0.0807024634"
"A_55_P2007464"	"0.053356446"	"0.0085929252"
"A_30_P01020897"	"0.1769834773"	"0.1962027596"
"A_55_P2151672"	"0.1269624231"	"0.0509929479"
"A_30_P01024612"	"0.1646031636"	"0.2838589623"
"A_30_P01020457"	"0.3626190289"	"0.2750315932"
"A_52_P622230"	"0.1129207875"	"0.0081302245"
"A_55_P2236622"	"0.0612581219"	"0.3746827911"
"A_55_P1952212"	"0.1627344564"	"0.1718325114"
"A_30_P01026678"	"0.2418395789"	"0.6309695208"
"A_55_P2022187"	"0.2489856078"	"0.1896496099"
"A_55_P1967855"	"0.0780738379"	"0.0004010315"
"A_55_P2009064"	"0.0415910107"	"0.1254315509"
"A_52_P413394"	"0.1290627127"	"0.0979151571"
"A_52_P574190"	"0.0716074874"	"0.0308731239"
"A_55_P1982454"	"0.7662967455"	"0.000000028"
"A_30_P01017856"	"0.6094157308"	"0.0436888526"
"A_30_P01018682"	"0.2561254481"	"0.1577183783"
"A_30_P01026564"	"0.3983326258"	"0.0002736225"
"A_55_P2120080"	"0.1090675893"	"0.0294241801"
"A_51_P511375"	"0.0791053324"	"0.0027992194"
"A_51_P163354"	"0.1712314953"	"0.0319064577"
"A_66_P102395"	"0.0736468649"	"0.5114885627"
"A_55_P2036377"	"0.0475371989"	"0.0646758805"
"A_55_P1992640"	"0.0892817106"	"0.018831695"
"A_30_P01026851"	"0.0940368047"	"0.3137290078"
"A_55_P2060188"	"0.1243061406"	"0.0213100186"
"A_30_P01031852"	"0.1461708466"	"0.0659790372"
"A_55_P2143095"	"0.1203737301"	"0.0501786885"
"A_55_P2054225"	"0.0963821682"	"0.1431101906"
"A_55_P1988907"	"0.3926361357"	"6.79039298100437E-008"
"A_52_P512329"	"0.110177047"	"0.2207530468"
"A_55_P2151762"	"0.125408793"	"0.1452951285"
"A_51_P201904"	"0.1346600826"	"4.03486429536938E-005"
"A_55_P2022128"	"0.1030014104"	"0.1581779111"
"A_55_P2098578"	"0.253441368"	"7.74841561017204E-006"
"A_30_P01017914"	"0.1233089027"	"0.4786352819"
"A_55_P2011341"	"9.4673539487"	"2.51069519305142E-019"
"A_55_P1959338"	"0.0710642179"	"0.0296008075"
"A_51_P147274"	"0.7643691158"	"5.18429855139726E-006"
"A_30_P01022616"	"0.1585169099"	"0.2147927819"
"A_30_P01026045"	"0.1171591728"	"0.0469961736"
"A_55_P2086741"	"0.0442414884"	"0.5846903416"
"A_55_P2014249"	"0.0862271884"	"0.0140859712"
"A_55_P2251082"	"0.1870357295"	"1.17768381578786E-006"
"A_55_P1974317"	"0.1455225355"	"3.37114675240142E-005"
"A_55_P2126207"	"0.0922714214"	"0.187805831"
"A_55_P2070254"	"0.0847531331"	"0.1930988362"
"A_55_P2145800"	"0.0506299657"	"0.3019498231"
"A_55_P1995487"	"0.3239762646"	"0.0179058786"
"A_55_P2252891"	"0.1996779952"	"0.00677074"
"A_55_P2169129"	"0.2249323025"	"0.1434235622"
"A_51_P120823"	"0.261271758"	"0.1137484252"
"A_55_P2028788"	"0.1749408354"	"3.42202846549893E-005"
"A_51_P126067"	"0.1984498947"	"0.1302087853"
"A_30_P01031466"	"0.1245395665"	"0.2932519274"
"A_30_P01033003"	"0.0275629924"	"0.7234636174"
"A_30_P01021252"	"0.5714825265"	"0.2864559115"
"A_52_P556462"	"0.201834178"	"0.2375354958"
"A_30_P01025100"	"0.5664608534"	"0.3118057726"
"A_66_P100853"	"1.2239912829"	"0.0018752729"
"A_55_P2009882"	"0.1348074766"	"0.7565826156"
"A_55_P1999760"	"0.3177372008"	"0.0001697488"
"A_51_P117115"	"0.1997367147"	"0.2495892644"
"A_30_P01025325"	"0.104111131"	"0.2717560444"
"A_30_P01033562"	"0.1412387124"	"0.1194792051"
"A_30_P01023778"	"0.2942523147"	"0.1576688978"
"A_55_P2167999"	"1.5701143648"	"0.000000004"
"A_51_P109295"	"0.1574912333"	"0.1576545914"
"A_52_P309890"	"0.1849963035"	"0.5651486103"
"A_51_P113195"	"0.2709932534"	"0.1733492869"
"A_55_P2044982"	"0.2453700194"	"0.0524390859"
"A_30_P01026954"	"0.439450262"	"0.2186589777"
"A_30_P01023019"	"0.1412846248"	"0.2214040435"
"A_55_P2049095"	"0.11697552"	"0.407512916"
"A_30_P01032030"	"0.1711784878"	"0.5896505008"
"A_30_P01020746"	"0.1819848783"	"0.1515892469"
"A_51_P173564"	"0.0459201149"	"0.000302529"
"A_30_P01027041"	"0.3704821736"	"0.2533143938"
"A_55_P1965694"	"0.2154231583"	"0.2485936979"
"A_55_P1991461"	"0.2747681646"	"0.4068880489"
"A_30_P01029024"	"0.092933523"	"0.4537698116"
"A_55_P2140487"	"0.440502193"	"0.711207549"
"A_55_P1979699"	"0.3551390691"	"0.0066351654"
"A_30_P01018338"	"0.5175819891"	"0.001573267"
"A_55_P2103206"	"0.0703423464"	"0.4900896018"
"A_55_P2165334"	"0.3025079591"	"1.54788310253888E-008"
"A_51_P427530"	"0.3726867649"	"0.0011976968"
"A_30_P01029975"	"0.1722003354"	"0.2720411947"
"A_55_P2071087"	"0.1565091662"	"0.2416477067"
"A_30_P01022162"	"0.0231180249"	"0.9749242954"
"A_55_P1972448"	"0.1234021503"	"0.500811426"
"A_30_P01031447"	"0.1467729538"	"0.3426858627"
"A_55_P2148684"	"0.1542787228"	"0.5227849494"
"A_30_P01030094"	"0.2309536854"	"1.80215067120815E-006"
"A_55_P2084458"	"0.1501751053"	"0.3578729621"
"A_30_P01031269"	"0.1043903907"	"0.437673759"
"A_51_P127681"	"2.3855608602"	"8.02808181844745E-015"
"A_30_P01027915"	"0.33537305"	"0.0108221024"
"A_55_P2093535"	"0.0816787261"	"0.0007867994"
"A_30_P01030333"	"0.0810857635"	"0.6869902424"
"A_55_P2155362"	"0.1579361701"	"0.3681666442"
"A_55_P2202558"	"0.4645063105"	"0.0218174867"
"A_55_P2154914"	"0.5185460575"	"1.5519313441536E-006"
"A_30_P01022854"	"0.2193729737"	"0.0354161771"
"A_30_P01026710"	"0.1904178842"	"0.2168961134"
"A_30_P01025376"	"0.1119444789"	"0.2109440366"
"A_55_P2139431"	"0.1411573197"	"0.2337759537"
"A_55_P2008443"	"0.3817661503"	"0.001650552"
"A_55_P2000668"	"0.0356643077"	"0.873419187"
"A_52_P640922"	"0.1633125207"	"0.4055853414"
"A_30_P01031126"	"0.2795855455"	"0.1009666537"
"A_51_P513032"	"0.1183104368"	"0.0126959865"
"A_51_P480136"	"0.2007154623"	"0.4174648565"
"A_66_P125873"	"0.5571409081"	"0.338690078"
"A_51_P103757"	"0.0657786123"	"0.1376820477"
"A_55_P2166733"	"0.1885676746"	"0.064083196"
"A_30_P01024985"	"0.1366967075"	"0.160224416"
"A_30_P01024084"	"0.135272178"	"0.1176712028"
"A_51_P120093"	"0.9727551105"	"0.00000379"
"A_55_P2064333"	"0.1230908425"	"0.1683917835"
"A_52_P100926"	"0.4007140727"	"0.001140783"
"A_55_P2028511"	"0.2203603374"	"7.65563894803319E-009"
"A_51_P106799"	"0.6463713492"	"1.43733371169157E-006"
"A_51_P183213"	"0.1390626745"	"0.0442214865"
"A_30_P01031682"	"0.6617558124"	"0.15525212"
"A_51_P142989"	"0.097908016"	"0.2873145958"
"A_55_P2015403"	"0.4227263284"	"0.3764005611"
"A_51_P274073"	"0.4069922027"	"4.35723975755781E-008"
"A_55_P2149500"	"0.7779833377"	"7.94277867047339E-006"
"A_55_P1968824"	"0.1687852909"	"0.581066166"
"A_30_P01029221"	"0.2297648203"	"0.0464664028"
"A_30_P01033522"	"0.9330300066"	"0.0045684935"
"A_30_P01024625"	"0.1600790797"	"0.2617988471"
"A_30_P01026221"	"0.0523597699"	"0.7445686803"
"A_55_P2267240"	"0.1250673921"	"0.3864780436"
"A_52_P642207"	"0.1189078283"	"0.0021950212"
"A_55_P2002702"	"0.0597430573"	"0.0057885087"
"A_55_P2125049"	"1.0106194333"	"1.3904812623068E-013"
"A_55_P2173927"	"0.182773555"	"0.0038873687"
"A_30_P01017687"	"0.1277951495"	"0.030641543"
"A_52_P674467"	"0.1628369836"	"0.020675776"
"A_30_P01028590"	"0.0845525343"	"0.5615015711"
"A_30_P01032501"	"0.101065416"	"0.4044580489"
"A_55_P2070069"	"0.1495635664"	"0.0626167922"
"A_55_P2175502"	"0.1494440801"	"0.0177041503"
"A_30_P01033458"	"0.1285408288"	"0.0189628773"
"A_55_P1964307"	"0.1388118985"	"0.0124274095"
"A_55_P2115330"	"0.8246948138"	"0.00000006"
"A_52_P356119"	"0.1811291972"	"0.0060197609"
"A_51_P114005"	"0.0804820426"	"0.4240759652"
"A_30_P01021633"	"0.1049276641"	"0.2427563849"
"A_30_P01020025"	"0.2903754234"	"0.0984967856"
"A_55_P2128326"	"0.0539054307"	"0.3017793238"
"A_55_P1995404"	"0.2001783707"	"0.0115168674"
"A_52_P385594"	"0.0960341147"	"0.0781068528"
"A_30_P01030544"	"0.1748710079"	"0.0048364627"
"A_55_P2136813"	"0.1450079344"	"0.0094582858"
"A_52_P84096"	"0.3722939762"	"0.0070929183"
"A_30_P01021643"	"0.165425585"	"0.2433115403"
"A_51_P277431"	"0.3830358795"	"5.25127153041236E-005"
"A_51_P227165"	"0.149351226"	"0.000030809"
"A_55_P2117711"	"0.0465435328"	"0.0042500498"
"A_30_P01020194"	"0.466940124"	"0.0256466722"
"A_52_P1042732"	"0.2220268585"	"0.0806935744"
"A_55_P1979669"	"0.4823115207"	"4.20209792441225E-010"
"A_30_P01030357"	"1.2098658277"	"0.9195320849"
"A_51_P119401"	"0.1925299082"	"0.1019566791"
"A_55_P2249136"	"0.2222341364"	"0.3118372636"
"A_52_P194851"	"0.1133975301"	"0.7555068584"
"A_66_P113946"	"0.1609343289"	"0.3353743498"
"A_66_P111735"	"0.051751849"	"0.2482113961"
"A_55_P2012349"	"0.083885963"	"5.55224357234046E-005"
"A_51_P120066"	"0.1784698097"	"5.85273984670478E-007"
"A_51_P124568"	"0.067809203"	"0.3025147244"
"A_55_P2009895"	"0.215029939"	"0.8792082882"
"A_51_P288916"	"0.1596905473"	"0.1578789393"
"A_30_P01029133"	"0.1320301464"	"0.6984954158"
"A_52_P1013543"	"0.2629016425"	"0.2856065498"
"A_55_P2085133"	"0.1387482571"	"0.7008138152"
"A_30_P01024899"	"0.0899253543"	"0.680430864"
"A_55_P2067142"	"0.113040991"	"0.0010583611"
"A_55_P2052848"	"0.0510489514"	"0.0044555529"
"A_55_P2121349"	"0.4321668416"	"5.35867066687886E-006"
"A_55_P2172364"	"0.2561828222"	"0.1683088159"
"A_51_P361788"	"0.0656171896"	"0.0290142397"
"A_55_P2025006"	"0.7134219732"	"0.1634788019"
"A_55_P2341025"	"0.2641850651"	"0.225428073"
"A_55_P2163622"	"0.0630202898"	"0.025118818"
"A_55_P2084547"	"0.1424050807"	"0.3297510133"
"A_51_P290937"	"0.1588285724"	"0.4395746948"
"A_51_P410516"	"0.1790809195"	"0.7424598384"
"A_30_P01020549"	"0.0783046308"	"0.7886708814"
"A_55_P2026460"	"0.2544161801"	"0.2246193566"
"A_51_P476481"	"0.2845009133"	"0.1878745873"
"A_55_P2174524"	"0.2013526433"	"0.2084109567"
"A_51_P305811"	"0.1044058515"	"0.3217441394"
"A_55_P2052719"	"0.3324767712"	"3.94712370474014E-009"
"A_30_P01022886"	"0.1959656701"	"0.7794056522"
"A_51_P406077"	"0.1568399098"	"2.83637484593286E-005"
"A_55_P1953138"	"0.1053729663"	"0.2718380744"
"A_51_P484500"	"0.2732588147"	"0.1137616455"
"A_55_P2016888"	"0.2512819507"	"0.1268391961"
"A_51_P485421"	"0.3921401311"	"0.0693697995"
"A_55_P2058933"	"0.342979237"	"2.7462554468578E-008"
"A_52_P214630"	"0.7647218529"	"7.16540591086765E-005"
"A_55_P1996802"	"0.1107855153"	"0.6105895773"
"A_51_P466673"	"0.1874172143"	"0.2991772845"
"A_55_P2101585"	"1.5873907548"	"0.008329082"
"A_52_P221776"	"0.1043744512"	"0.4918047795"
"A_55_P1989419"	"0.4129448752"	"4.9769293211929E-006"
"A_52_P515769"	"0.3589169626"	"0.0002339187"
"A_30_P01032611"	"0.1252275"	"0.455339598"
"A_55_P2351300"	"0.1081100043"	"0.6453344395"
"A_51_P257712"	"0.1652216241"	"0.6489326437"
"A_30_P01021194"	"0.1290110754"	"0.6911631983"
"A_55_P2141841"	"0.0569540603"	"0.6546875059"
"A_52_P590661"	"0.2890921374"	"0.0003518324"
"A_55_P2132268"	"0.1449881649"	"0.1524189357"
"A_55_P2020656"	"0.1137116782"	"0.7614145456"
"A_55_P2090787"	"0.0866523358"	"0.7616116919"
"A_30_P01027977"	"0.1285865696"	"0.2674677967"
"A_30_P01031108"	"0.1748236843"	"0.2654507466"
"A_55_P2004811"	"0.0251447044"	"0.0571105157"
"A_55_P2170413"	"0.1671907922"	"0.282228699"
"A_55_P2131951"	"0.5812557627"	"0.4034679486"
"A_30_P01025312"	"0.2466568699"	"0.1731078297"
"A_51_P206445"	"0.0841842892"	"0.0404175392"
"A_30_P01027233"	"0.1165602756"	"0.5468194088"
"A_55_P2050192"	"0.1718663524"	"0.0342596477"
"A_30_P01019737"	"0.1299395461"	"0.8330346504"
"A_51_P126626"	"1.5737729587"	"5.36221206543849E-015"
"A_51_P249286"	"5.455496393"	"5.35439552927312E-021"
"A_55_P2117222"	"0.1684261269"	"0.6555234886"
"A_55_P2181109"	"0.3227773405"	"6.64410691782743E-006"
"A_55_P2000603"	"0.1161468513"	"1.07874978794119E-006"
"A_55_P2049061"	"0.1151544244"	"0.1187603797"
"A_30_P01033614"	"0.1523438932"	"0.2588060218"
"A_55_P2026291"	"0.1112235561"	"2.63989519876372E-006"
"A_55_P2107957"	"0.0774556069"	"0.084783777"
"A_51_P348652"	"0.2139241937"	"8.87881606514792E-009"
"A_55_P2067620"	"0.1428435671"	"0.2735779262"
"A_30_P01026906"	"0.1195004239"	"0.066528473"
"A_51_P411297"	"0.3503662124"	"0.00000163"
"A_66_P102271"	"0.7762291185"	"0.2225276326"
"A_30_P01020580"	"0.0869932232"	"0.393643548"
"A_55_P2106404"	"0.1438067036"	"0.5615798388"
"A_55_P2178743"	"0.2737881625"	"0.0232052241"
"A_55_P2113940"	"0.1307573806"	"0.062850887"
"A_30_P01022105"	"0.1105841931"	"0.0214297568"
"A_30_P01018631"	"0.1849768326"	"0.1306741259"
"A_55_P2093720"	"0.0170018594"	"0.8383548637"
"A_55_P2122688"	"0.3641912525"	"3.1273957690328E-008"
"A_55_P2071581"	"0.1349007262"	"0.0247062751"
"A_55_P2025855"	"0.1022307296"	"0.0331175369"
"A_55_P2070940"	"0.1117784028"	"0.5853019276"
"A_52_P362111"	"0.2215297056"	"0.000004074"
"A_52_P708507"	"0.2260444027"	"0.0179215982"
"A_52_P605812"	"0.2562874696"	"0.0010903166"
"A_30_P01021149"	"0.1595968102"	"0.0527001451"
"A_55_P2043062"	"0.1856218954"	"0.0063878605"
"A_30_P01032882"	"0.2447605901"	"0.1755202823"
"A_55_P1992838"	"0.9440134128"	"0.0002199858"
"A_51_P106428"	"0.1549856591"	"9.26586770611077E-007"
"A_51_P123134"	"0.2209964122"	"0.0201026157"
"A_51_P124606"	"0.0476220295"	"0.4631510265"
"A_51_P228254"	"0.0408487274"	"0.1184728505"
"A_55_P2170813"	"0.0741697752"	"0.0303562603"
"A_52_P734742"	"0.5510576655"	"0.4784703962"
"A_55_P1986306"	"0.0322034256"	"0.3662937722"
"A_55_P2037812"	"0.3811765277"	"1.18747492356546E-008"
"A_52_P229044"	"0.5243925497"	"0.0006642037"
"A_30_P01026389"	"0.327581096"	"0.8279765162"
"A_30_P01032868"	"0.1803693052"	"0.1013944274"
"A_55_P2064063"	"0.1010412919"	"0.3003151655"
"A_52_P130787"	"0.1119426358"	"0.0045923383"
"A_55_P1960708"	"0.0199166674"	"0.1569839717"
"A_51_P210143"	"0.1687403195"	"0.0007211618"
"A_55_P2005330"	"0.0439600179"	"0.2447186003"
"A_66_P110251"	"0.369466171"	"0.1126464056"
"A_55_P1982532"	"0.1293211256"	"0.7203931001"
"A_51_P210350"	"0.1336680511"	"0.7575772965"
"A_52_P448466"	"0.0845452436"	"0.0084863714"
"A_55_P2125947"	"0.9072794954"	"0.0006095006"
"A_30_P01024466"	"1.1997399792"	"0.0264131987"
"A_51_P247799"	"1.2760781124"	"0.19505311"
"A_30_P01028804"	"0.1589314481"	"0.1544343558"
"A_30_P01023905"	"0.4503655403"	"0.1939902109"
"A_52_P476560"	"0.0763642678"	"0.0001300077"
"A_55_P2113984"	"0.2411620502"	"0.0132914525"
"A_30_P01032173"	"0.1224081484"	"0.6142278651"
"A_55_P2030160"	"0.0657474571"	"0.3877227284"
"A_55_P1967473"	"0.170584314"	"0.2618826255"
"A_55_P2130997"	"0.4150604493"	"0.17340882"
"A_30_P01019928"	"0.4143436081"	"0.1185457125"
"A_52_P249424"	"0.0903584749"	"0.032528528"
"A_30_P01021325"	"0.1839027952"	"1.92493793232125E-005"
"A_52_P73126"	"0.5302812089"	"0.0655863831"
"A_55_P1952828"	"0.0922881151"	"0.4851660798"
"A_55_P2009817"	"0.3296719838"	"0.0335854819"
"A_55_P2162204"	"0.2188921459"	"0.000000122"
"A_55_P2031811"	"0.292367713"	"0.0345989829"
"A_55_P1964737"	"0.42416224"	"0.1403046861"
"A_30_P01023213"	"0.247867524"	"0.6646544211"
"A_52_P289685"	"0.2267415184"	"1.08228044210152E-006"
"A_52_P346113"	"0.2472806045"	"0.161009673"
"A_55_P2294059"	"0.2565968156"	"0.0056529443"
"A_51_P115374"	"0.1426888719"	"0.0394137551"
"A_55_P1959041"	"0.1120190922"	"0.6950059158"
"A_55_P2022663"	"0.0326850853"	"0.0168612531"
"A_51_P369784"	"0.2750913612"	"0.0025761288"
"A_51_P211854"	"2.6911878907"	"7.52720854288261E-017"
"A_30_P01018426"	"0.3180459026"	"0.0229270102"
"A_30_P01028912"	"0.2225590326"	"0.0015919274"
"A_55_P2406802"	"0.1790111687"	"0.0293579176"
"A_55_P2086203"	"0.1489739301"	"0.1986536187"
"A_52_P122822"	"0.0837729286"	"0.3717267245"
"A_55_P2164503"	"0.329630089"	"0.3799861332"
"A_55_P2127265"	"0.559215395"	"0.309570169"
"A_55_P2004821"	"0.1701787925"	"0.0887313845"
"A_55_P2046096"	"0.1091137993"	"0.5231872103"
"A_55_P2183592"	"0.0854551836"	"0.5813154102"
"A_55_P2101137"	"0.3977200297"	"0.171005807"
"A_55_P2037689"	"0.2700749384"	"0.0397573392"
"A_51_P257065"	"0.0437097585"	"0.192758024"
"A_55_P2039225"	"0.6110090821"	"0.000051452"
"A_30_P01020434"	"0.0820963023"	"0.6476936242"
"A_30_P01022682"	"0.1150401015"	"0.5228842237"
"A_30_P01025405"	"0.0698296478"	"0.9532052766"
"A_55_P2056393"	"0.0957003553"	"0.0560085949"
"A_55_P1976829"	"0.5024283462"	"0.0561007742"
"A_66_P111781"	"0.1707470295"	"0.3330856639"
"A_30_P01029062"	"0.0856595375"	"0.3611692233"
"A_52_P505157"	"0.7267941777"	"7.44317719016335E-005"
"A_66_P140507"	"0.2323773053"	"0.0009887216"
"A_30_P01027633"	"0.1459272893"	"0.2439713416"
"A_52_P157450"	"0.1053666924"	"0.017084542"
"A_55_P2013143"	"0.2444440071"	"0.3072132921"
"A_55_P1954693"	"3.8585034767"	"9.24029978710237E-017"
"A_30_P01024384"	"0.486421137"	"0.4607310884"
"A_52_P367520"	"0.1900142625"	"0.0001408327"
"A_30_P01018306"	"0.0610297565"	"0.7250966361"
"A_52_P118560"	"0.2258039293"	"0.3983703627"
"A_52_P1087486"	"0.2077945101"	"0.1922946559"
"A_55_P2010962"	"0.201401352"	"4.36926899631916E-006"
"A_30_P01033293"	"0.1143703421"	"0.5187908091"
"A_51_P359549"	"0.3264830744"	"0.0034215876"
"A_55_P2051592"	"0.1005759839"	"1.21331029672156E-005"
"A_55_P2110081"	"0.0891546327"	"0.000011782"
"A_51_P454993"	"0.3233250359"	"0.0130228576"
"A_51_P382512"	"0.0458069745"	"0.7579597512"
"A_51_P187171"	"0.1146958584"	"2.31187181403044E-011"
"A_55_P1968593"	"0.1373617478"	"0.1756941784"
"A_55_P2237129"	"0.2470802176"	"0.0058422153"
"A_55_P2146847"	"0.1075820884"	"0.2211164937"
"A_55_P2372528"	"0.1587907203"	"0.0654907858"
"A_55_P2141876"	"0.6149202884"	"0.0060109002"
"A_55_P2091676"	"1.25028486"	"1.49612997613022E-012"
"A_55_P2163682"	"0.0692001823"	"0.086903599"
"A_55_P2136765"	"0.0414890277"	"0.0050705198"
"A_51_P369516"	"0.1088501445"	"1.75591181863617E-006"
"A_52_P155708"	"0.3480244042"	"0.0008611458"
"A_52_P352563"	"0.0199865109"	"0.2309384982"
"A_52_P188042"	"0.3165362522"	"0.0058877805"
"A_51_P334789"	"0.1502304717"	"0.0135333954"
"A_52_P682990"	"0.0215040849"	"0.4710068393"
"A_30_P01032656"	"0.0748327412"	"0.7157531623"
"A_30_P01019480"	"0.118728521"	"0.1218653112"
"A_55_P2113633"	"0.2259998553"	"2.95429959807155E-008"
"A_30_P01019682"	"0.3231918656"	"0.0422851977"
"A_30_P01028354"	"0.134739725"	"0.2476056002"
"A_55_P2111713"	"0.5655276945"	"0.0986579377"
"A_55_P1954501"	"0.1257687478"	"0.2564316576"
"A_55_P2058143"	"0.19889754"	"0.0859788348"
"A_55_P2057803"	"0.1281660827"	"0.0299645096"
"A_55_P2122135"	"0.1764908801"	"0.0632881401"
"A_55_P2117993"	"0.6587497385"	"0.1675557608"
"A_30_P01032301"	"0.2163204669"	"0.2326528861"
"A_55_P2024468"	"0.1073395518"	"0.216541467"
"A_30_P01025233"	"0.6167936881"	"0.2474130424"
"A_55_P2186978"	"0.1491083754"	"0.3500664269"
"A_51_P423091"	"0.2808897089"	"4.03747017582637E-007"
"A_55_P1970494"	"0.1034205565"	"0.3071030307"
"A_30_P01028599"	"0.0831749787"	"0.0853376543"
"A_52_P582555"	"0.1269700147"	"0.0088531037"
"A_55_P2015842"	"0.0515723428"	"0.254699864"
"A_52_P101982"	"0.1586708639"	"0.0001578559"
"A_51_P498720"	"0.0643748686"	"0.0475534291"
"A_55_P2013775"	"0.1930432349"	"0.3145953118"
"A_30_P01030871"	"0.0878785994"	"0.068486334"
"A_55_P1975685"	"0.2436501681"	"1.39849816393367E-007"
"A_51_P509223"	"0.027654288"	"0.8603652629"
"A_66_P110817"	"0.3575903326"	"2.32324386183619E-008"
"A_30_P01027250"	"0.2539392342"	"0.0844517103"
"A_55_P2010936"	"0.1017459818"	"0.0367805893"
"A_52_P109319"	"0.0944624085"	"0.1222390789"
"A_52_P357611"	"0.3639511918"	"5.31935231821518E-007"
"A_30_P01028295"	"0.0463138187"	"0.3089264094"
"A_30_P01017931"	"0.163596755"	"0.5044516083"
"A_51_P120461"	"0.0688523608"	"0.0096043076"
"A_55_P1983523"	"1.3162667697"	"4.22790177497251E-011"
"A_51_P165182"	"1.8147360733"	"2.97235168831895E-011"
"A_52_P418644"	"0.1668240069"	"0.0014422174"
"A_55_P2082050"	"0.226333655"	"1.30589060063806E-005"
"A_30_P01028807"	"0.1500178747"	"0.4856602618"
"A_51_P134007"	"0.2406512749"	"3.58175634991715E-007"
"A_30_P01020828"	"0.7916068743"	"0.717340452"
"A_30_P01029870"	"0.0801484323"	"0.1929694479"
"A_55_P2194798"	"0.2000535764"	"0.1990783094"
"A_30_P01017929"	"0.4197894258"	"0.1170179073"
"A_30_P01023419"	"0.2731774509"	"0.1097320812"
"A_55_P2057984"	"0.2183889057"	"1.54548686267891E-007"
"A_55_P2170094"	"0.39188829"	"0.336845473"
